date,index_level,daily_return,daily_log_return,coverage
2026-01-06,1000.0,0.0,0.0,10.876853154335084
2026-01-07,1145.6514730288175,0.14565147302881742,0.1359734472805317,0.9999999999999997
2026-01-08,1340.0915413682508,0.16972008758072143,0.15676447880288077,1.0
2026-01-09,1488.123737922787,0.11046424216915329,0.10477816407629312,1.0000000000000002
2026-01-12,1140.599307992078,-0.233531944336702,-0.2659622571247627,0.9727012304784379
